method,num_relations,graph_type,problem,baseline_cost,optimisation_time_in_ms,cost,normalised_cost
digital_annealing_quadratic,20,TREE,48,7440656.477379924,2185.6663818359375,7475166.388424631,1.0046380841184743
dpsizelinear,20,TREE,48,7440656.477379924,7,7440656.477379924,1.0000000641583113
genetic,20,TREE,48,7440656.477379924,17063,8022433.810050163,1.0781890481229295
ikkbz,20,TREE,48,7440656.477379924,0,7440656.477379924,1.0000000641583113
milp,20,TREE,48,7440656.477379924,11842,7557044.474672748,1.0156422329795582
minsel,20,TREE,48,7440656.477379924,0,61733727.17565063,8.296812428319576
simulated_annealing_quadratic,20,TREE,48,7440656.477379924,51304.51416969299,7913577.488019352,1.0635591119948768
digital_annealing_legacy,20,TREE,49,1593193.3871031748,785.0,1593502.1659293452,1.0001940542855419
digital_annealing_quadratic,20,TREE,49,1593193.3871031748,2688.1452713012695,1594159.4472677975,1.0006066102900262
dpsizelinear,20,TREE,49,1593193.3871031748,4,1593193.3871031748,1.0000002429731834
genetic,20,TREE,49,1593193.3871031748,22665,1593193.3871031748,1.0000002429731834
ikkbz,20,TREE,49,1593193.3871031748,0,1593193.3871031748,1.0000002429731834
milp,20,TREE,49,1593193.3871031748,8760,1599854.0327702533,1.0041809327371218
minsel,20,TREE,49,1593193.3871031748,0,1642726.3450778988,1.0310906117952432
simulated_annealing_quadratic,20,TREE,49,1593193.3871031748,8396.120548248291,1593205.909332228,1.0000081028050136
digital_annealing_legacy,20,TREE,5,2114573.2183598974,3952.64621925354,2126000.0729675074,1.0054039623921744
digital_annealing_quadratic,20,TREE,5,2114573.2183598974,1054.3982639312744,2114685.410891461,1.000053160090222
dpsizelinear,20,TREE,5,2114573.2183598974,3,2114573.2183598974,1.0000001032642984
genetic,20,TREE,5,2114573.2183598974,1958,3611299.5660222545,1.7078150368997687
ikkbz,20,TREE,5,2114573.2183598974,0,2114573.2183598974,1.0000001032642984
milp,20,TREE,5,2114573.2183598974,7444,2115826.1230835137,1.0005926128270406
minsel,20,TREE,5,2114573.2183598974,0,4792014.125205956,2.2661852417513875
simulated_annealing_quadratic,20,TREE,5,2114573.2183598974,5393.385648727417,2114760.681959739,1.0000887564343908
digital_annealing_legacy,20,TREE,50,1296798.5916692975,6172.2488079071045,1403880.572006708,1.0825745968197884
digital_annealing_quadratic,20,TREE,50,1296798.5916692975,3184.3894424438477,1337446.8024112727,1.031345515964146
dpsizelinear,20,TREE,50,1296798.5916692975,1,1296798.5916692975,1.0000004562540177
genetic,20,TREE,50,1296798.5916692975,55830,1533082.37778262,1.1822060010754336
ikkbz,20,TREE,50,1296798.5916692975,0,1296798.5916692975,1.0000004562540177
milp,20,TREE,50,1296798.5916692975,2404,1296798.5916692975,1.0000004562540177
minsel,20,TREE,50,1296798.5916692975,0,14166431.423072819,10.924161992132019
simulated_annealing_quadratic,20,TREE,50,1296798.5916692975,26297.35803604126,1298782.1714718929,1.0015300543892671
digital_annealing_legacy,20,TREE,51,5591044730.773791,687.9356002807617,5592504370.355392,1.0002610675510357
digital_annealing_quadratic,20,TREE,51,5591044730.773791,3509.0,5593461328.580976,1.0004322266584649
dpsizelinear,20,TREE,51,5591044730.773791,1,5591044730.773791,1.0000000001383984
genetic,20,TREE,51,5591044730.773791,50530,6131890849.044575,1.096734357380928
ikkbz,20,TREE,51,5591044730.773791,0,5591044730.773791,1.0000000001383984
milp,20,TREE,51,5591044730.773791,1946,5593745521.640488,1.000483056704232
minsel,20,TREE,51,5591044730.773791,0,5613509109.7597275,1.0040179216666234
simulated_annealing_quadratic,20,TREE,51,5591044730.773791,11656.335592269897,5649107622.505822,1.0103849808595293
digital_annealing_legacy,20,TREE,52,12988453.68902301,4568.64158821106,13046072.273469446,1.0044361921677236
digital_annealing_quadratic,20,TREE,52,12988453.68902301,16041.362524032593,12994796.563803304,1.0004884002585452
dpsizelinear,20,TREE,52,12988453.68902301,1,12988453.68902301,1.0000000530488897
genetic,20,TREE,52,12988453.68902301,15345,122879973.52278647,9.460708948385651
ikkbz,20,TREE,52,12988453.68902301,0,12988453.68902301,1.0000000530488897
milp,20,TREE,52,12988453.68902301,14081,13035111.257218812,1.0035922874894194
minsel,20,TREE,52,12988453.68902301,0,41292448.50331981,3.179166025647535
simulated_annealing_quadratic,20,TREE,52,12988453.68902301,17870.45168876648,13010117.363824759,1.0016679710682064
digital_annealing_legacy,20,TREE,53,920599.5646619054,6175.874284744263,924873.7237890089,1.0046434156337438
digital_annealing_quadratic,20,TREE,53,920599.5646619054,696.0,920599.5678219828,1.0000006167962194
dpsizelinear,20,TREE,53,920599.5646619054,1,920599.5646619054,1.0000006133635877
genetic,20,TREE,53,920599.5646619054,1650,1134266.5830832778,1.2320962580703192
ikkbz,20,TREE,53,920599.5646619054,0,920599.5646619054,1.0000006133635877
milp,20,TREE,53,920599.5646619054,11685,925607.360577102,1.0054403280658593
minsel,20,TREE,53,920599.5646619054,0,3467172.7681413447,3.7662139195690467
simulated_annealing_quadratic,20,TREE,53,920599.5646619054,2418.4107780456543,920599.5655659045,1.000000614345556
digital_annealing_legacy,20,TREE,54,1546428643.940528,2250.886205673218,1546644958.3975563,1.0001398806201214
digital_annealing_quadratic,20,TREE,54,1546428643.940528,18701.0,1552692203.5183742,1.0040503391777735
dpsizelinear,20,TREE,54,1546428643.940528,4,1546428643.940528,1.0000000006081935
genetic,20,TREE,54,1546428643.940528,48403,1546457447.3150878,1.0000186263460769
ikkbz,20,TREE,54,1546428643.940528,0,1546428643.940528,1.0000000006081935
milp,20,TREE,54,1546428643.940528,7198,1559886656.388089,1.0087026410491085
minsel,20,TREE,54,1546428643.940528,0,1546808803.2341425,1.0002458310869133
simulated_annealing_quadratic,20,TREE,54,1546428643.940528,51334.3985080719,1983426094.5375528,1.2825849440358257
digital_annealing_legacy,20,TREE,55,105147538.09220828,5354.790174484253,115115321.58346117,1.0947980691993109
digital_annealing_quadratic,20,TREE,55,105147538.09220828,2145.0,112069446.83866291,1.0658304413999966
dpsizelinear,20,TREE,55,105147538.09220828,4,105147538.09220828,1.0000000008769419
genetic,20,TREE,55,105147538.09220828,23881,114361348.162415,1.0876274455652495
ikkbz,20,TREE,55,105147538.09220828,0,105147538.09220828,1.0000000008769419
milp,20,TREE,55,105147538.09220828,11966,105976116.90028135,1.0078801550282743
minsel,20,TREE,55,105147538.09220828,0,105976342.08277324,1.0078822966142416
simulated_annealing_quadratic,20,TREE,55,105147538.09220828,2652.2045135498047,115834301.24397212,1.1016358865575353
digital_annealing_legacy,20,TREE,56,122650252581.36111,2192.5208263397217,122859599454.21579,1.0017068605144335
digital_annealing_quadratic,20,TREE,56,122650252581.36111,2753.8990802764893,135625991790.72426,1.105794639119515
dpsizelinear,20,TREE,56,122650252581.36111,2,122650252581.36111,1.0000000000029443
genetic,20,TREE,56,122650252581.36111,21196,186586320219.22583,1.5212876964603195
ikkbz,20,TREE,56,122650252581.36111,0,122650252581.36111,1.0000000000029443
milp,20,TREE,56,122650252581.36111,3364,122658995007.04645,1.000071279315472
minsel,20,TREE,56,122650252581.36111,0,153417713140.4904,1.2508552564061872
simulated_annealing_quadratic,20,TREE,56,122650252581.36111,2631.564140319824,191243961483.08716,1.5592626795186326
digital_annealing_legacy,20,TREE,57,7062695.268781817,7848.41911315918,10023139.595632605,1.4191664223972018
digital_annealing_quadratic,20,TREE,57,7062695.268781817,4555.0,7062711.034789354,1.000002270349966
dpsizelinear,20,TREE,57,7062695.268781817,2,7062695.268781817,1.0000000380565517
genetic,20,TREE,57,7062695.268781817,3773,9139649.103865394,1.2940738774455636
ikkbz,20,TREE,57,7062695.268781817,0,7062695.268781817,1.0000000380565517
milp,20,TREE,57,7062695.268781817,2705,7062708.54557162,1.0000019179040889
minsel,20,TREE,57,7062695.268781817,0,174212836.85316738,20
simulated_annealing_quadratic,20,TREE,57,7062695.268781817,45598.2723236084,7071658.204806602,1.0012690913039004
digital_annealing_legacy,20,TREE,58,3116981.7423195066,3844.42698097229,3716613.164018999,1.19237594454987
digital_annealing_quadratic,20,TREE,58,3116981.7423195066,3634.4061317443848,3116981.8710614378,1.0000002794567686
dpsizelinear,20,TREE,58,3116981.7423195066,11,3116981.7423195066,1.0000002381533626
genetic,20,TREE,58,3116981.7423195066,16600,3118145.2695721094,1.0003735247574848
ikkbz,20,TREE,58,3116981.7423195066,0,3116981.7423195075,1.000000238153363
milp,20,TREE,58,3116981.7423195066,3573,3116981.7423195075,1.000000238153363
minsel,20,TREE,58,3116981.7423195066,0,3116981.7490952667,1.0000002403271842
simulated_annealing_quadratic,20,TREE,58,3116981.7423195066,46989.511489868164,3734534.2707713465,1.1981254524077454
digital_annealing_legacy,20,TREE,59,1670864.9886307633,6756.399938583374,1670864.9886307633,1.00000059168835
digital_annealing_quadratic,20,TREE,59,1670864.9886307633,4188.615839004517,1671052.639792439,1.0001128995492385
dpsizelinear,20,TREE,59,1670864.9886307633,0,1670864.9886307633,1.00000059168835
genetic,20,TREE,59,1670864.9886307633,11390,658760926.6421864,20
ikkbz,20,TREE,59,1670864.9886307633,0,1670864.9886307633,1.00000059168835
milp,20,TREE,59,1670864.9886307633,4084,1678727.6902323016,1.0047063616382312
minsel,20,TREE,59,1670864.9886307633,0,8759283.121500857,5.242367494602108
simulated_annealing_quadratic,20,TREE,59,1670864.9886307633,27789.273738861084,1672900.5496783727,1.0012188602294219
digital_annealing_legacy,20,TREE,6,51697.02313099867,7149.514543533325,51917.41676632962,1.0042636277990913
digital_annealing_quadratic,20,TREE,6,51697.02313099867,3134.152900695801,51697.190816287395,1.0000036910514614
dpsizelinear,20,TREE,6,51697.02313099867,3,51697.02313099867,1.0000004474340614
genetic,20,TREE,6,51697.02313099867,34898,52705.737666942776,1.0195124991187647
ikkbz,20,TREE,6,51697.02313099867,0,51697.02313099867,1.0000004474340614
milp,20,TREE,6,51697.02313099867,1334,51993.82936229266,1.0057417134900024
minsel,20,TREE,6,51697.02313099867,0,51697.02328744787,1.0000004504603337
simulated_annealing_quadratic,20,TREE,6,51697.02313099867,7171.127080917358,51963.61963288608,1.0051573521265467
digital_annealing_legacy,20,TREE,60,156464.47612046284,2373.627145767212,156623.2492742103,1.001017801374184
digital_annealing_quadratic,20,TREE,60,156464.47612046284,563.7936363220215,156476.6007329806,1.0000805343911736
dpsizelinear,20,TREE,60,156464.47612046284,2,156464.47612046284,1.000003043003265
genetic,20,TREE,60,156464.47612046284,14254,156476.47232890406,1.0000797137290627
ikkbz,20,TREE,60,156464.47612046284,0,156464.47612046284,1.000003043003265
milp,20,TREE,60,156464.47612046284,27386,156952.9432457423,1.0031249568318739
minsel,20,TREE,60,156464.47612046284,0,209431.0006878081,1.338525160342367
simulated_annealing_quadratic,20,TREE,60,156464.47612046284,16842.65422821045,156564.91704503514,1.0006449857157886
digital_annealing_legacy,20,TREE,61,793342.3605063333,6414.157907485962,795405.5723003332,1.00260111313952
digital_annealing_quadratic,20,TREE,61,793342.3605063333,17324.042444229126,793342.5397949447,1.0000006804063628
dpsizelinear,20,TREE,61,793342.3605063333,2,793342.3605063333,1.0000004544147836
genetic,20,TREE,61,793342.3605063333,2659,957255.1847892832,1.2066110010427826
ikkbz,20,TREE,61,793342.3605063333,0,793342.3605063333,1.0000004544147836
milp,20,TREE,61,793342.3605063333,3917,794141.9366422333,1.001008312483435
minsel,20,TREE,61,793342.3605063333,0,5190684.3160924455,6.542807913979653
simulated_annealing_quadratic,20,TREE,61,793342.3605063333,4807.4915409088135,793342.413755025,1.00000052153425
digital_annealing_legacy,20,TREE,62,4058177.236088107,831.8776226043701,4103107.4945816766,1.0110715955912413
digital_annealing_quadratic,20,TREE,62,4058177.236088107,7222.62237739563,4080268.191556942,1.0054436244542666
dpsizelinear,20,TREE,62,4058177.236088107,2,4058177.236088107,1.0000000581759019
genetic,20,TREE,62,4058177.236088107,15693,4063138.033982772,1.001222478463303
ikkbz,20,TREE,62,4058177.236088107,0,4058177.236088107,1.0000000581759019
milp,20,TREE,62,4058177.236088107,1929,4058177.236088107,1.0000000581759019
minsel,20,TREE,62,4058177.236088107,0,131348185.6796191,20
simulated_annealing_quadratic,20,TREE,62,4058177.236088107,25850.295305252075,4060406.3854544396,1.0005493563869785
digital_annealing_legacy,20,TREE,63,10496894.19557463,6958.149700164795,10539646.641788509,1.0040728849684972
digital_annealing_quadratic,20,TREE,63,10496894.19557463,3999.157669067383,11523777.568155376,1.0978273733311374
dpsizelinear,20,TREE,63,10496894.19557463,1,10496894.19557463,1.0000000186316667
genetic,20,TREE,63,10496894.19557463,33623,20858409.663440168,1.9871030100370803
ikkbz,20,TREE,63,10496894.19557463,0,10496894.19557463,1.0000000186316667
milp,20,TREE,63,10496894.19557463,2959,10513944.330454925,1.0016243214854723
minsel,20,TREE,63,10496894.19557463,0,12748652.746487003,1.2145166700251524
simulated_annealing_quadratic,20,TREE,63,10496894.19557463,22422.969102859497,10912027.161032107,1.0395481902581951
digital_annealing_legacy,20,TREE,64,5983184.888778178,5425.791967391968,19573630.843359504,3.271440564649107
digital_annealing_quadratic,20,TREE,64,5983184.888778178,3251.6261920928955,6004616.546531659,1.0035821306066568
dpsizelinear,20,TREE,64,5983184.888778178,2,5983184.888778178,1.0000001485460213
genetic,20,TREE,64,5983184.888778178,6307,19558852.53589676,3.2689705908922004
ikkbz,20,TREE,64,5983184.888778178,0,5983184.888778178,1.0000001485460213
milp,20,TREE,64,5983184.888778178,11261,5999664.452750572,1.002754461963826
minsel,20,TREE,64,5983184.888778178,0,7641403.813111319,1.2771467187222254
simulated_annealing_quadratic,20,TREE,64,5983184.888778178,7140.008211135864,6006598.870931015,1.0039134465747694
digital_annealing_legacy,20,TREE,65,2601939.595227952,818.0022830963135,2603473.1770544564,1.000589628371171
digital_annealing_quadratic,20,TREE,65,2601939.595227952,13108.624284744263,2603044.2889183266,1.000424794323897
dpsizelinear,20,TREE,65,2601939.595227952,1,2601939.595227952,1.0000002287632233
genetic,20,TREE,65,2601939.595227952,1094,2643441.083858937,1.015950444594949
ikkbz,20,TREE,65,2601939.595227952,0,2601939.595227952,1.0000002287632233
milp,20,TREE,65,2601939.595227952,3003,2608010.871509975,1.0023335948728909
minsel,20,TREE,65,2601939.595227952,0,3065768.732277264,1.1782631077351406
simulated_annealing_quadratic,20,TREE,65,2601939.595227952,27205.232620239258,2602007.7462645904,1.000026421166903
digital_annealing_legacy,20,TREE,66,4318647.604356793,1511.6230926513672,4572584.658063273,1.0588002812138322
digital_annealing_quadratic,20,TREE,66,4318647.604356793,1090.6359672546387,4318648.403990519,1.0000003250996248
dpsizelinear,20,TREE,66,4318647.604356793,3,4318647.604356793,1.0000001399412346
genetic,20,TREE,66,4318647.604356793,8924,5160959.57909318,1.1950408493894453
ikkbz,20,TREE,66,4318647.604356793,0,4318647.604356793,1.0000001399412346
milp,20,TREE,66,4318647.604356793,2243,4318647.604356793,1.0000001399412346
minsel,20,TREE,66,4318647.604356793,0,5714202.85005537,1.323146543363088
simulated_annealing_quadratic,20,TREE,66,4318647.604356793,44855.87239265442,4318660.968289728,1.0000032344134004
digital_annealing_legacy,20,TREE,67,621102.7271346799,5196.998945236206,646479.614423757,1.0408590125675927
digital_annealing_quadratic,20,TREE,67,621102.7271346799,5967.6495571136475,621108.1309115216,1.0000098710220247
dpsizelinear,20,TREE,67,621102.7271346799,1,621102.7271346799,1.0000011707170158
genetic,20,TREE,67,621102.7271346799,894,621102.7271346799,1.0000011707170158
ikkbz,20,TREE,67,621102.7271346799,0,621102.7271346799,1.0000011707170158
milp,20,TREE,67,621102.7271346799,8045,621885.4473915556,1.0012613828188537
minsel,20,TREE,67,621102.7271346799,0,8626173.019689387,13.888496607142445
simulated_annealing_quadratic,20,TREE,67,621102.7271346799,22835.548162460327,622206.6192558501,1.0017784828512066
digital_annealing_legacy,20,TREE,68,15213898.156485628,847.2515678405762,15484206.442314629,1.017767204848792
digital_annealing_quadratic,20,TREE,68,15213898.156485628,6462.2511920928955,15438045.667705234,1.014733086004996
dpsizelinear,20,TREE,68,15213898.156485628,3,15213898.156485628,1.0000000102857025
genetic,20,TREE,68,15213898.156485628,4274,15848605.002291564,1.0417188942828173
ikkbz,20,TREE,68,15213898.156485628,0,15213898.156485628,1.0000000102857025
milp,20,TREE,68,15213898.156485628,7212,15431381.379728496,1.0142950465244671
minsel,20,TREE,68,15213898.156485628,0,170068716.43509752,11.178510361716473
simulated_annealing_quadratic,20,TREE,68,15213898.156485628,23793.707609176636,15464108.279444072,1.0164461651737162
digital_annealing_legacy,20,TREE,69,291721577.2901569,4797.1792640686035,492013107.14261436,1.6865845584765036
digital_annealing_quadratic,20,TREE,69,291721577.2901569,6324.8738079071045,292163667.69259894,1.0015154542120104
dpsizelinear,20,TREE,69,291721577.2901569,0,291721577.2901569,1.0000000009946364
